"243_120426"	"429_120507"	"486_120515"	"520_120515"	"708_120531"	"663_120530"	"607_120523"	"602_120523"	"384_120503"	"444_120507"	"545_120516"	"369_120502"	"637_120524"	"196_120424"	"952_131107"	"289_120430"	"500_120515"	"706_120605"	"711_120531"	"407_120503"	"508_120515"	"829_130725"	"787_130530"	"298_120430"	"564_120517"	"460_120514"	"626_120524"	"680_120604"	"638_120524"	"605_120523"	"502_120515"	"360_120502"	"369_120502"	"04_120405"	"501_120515"	"253_120426"	"470_120514"	"534_120516"	"352_120501"	"331_120501"	"505_120515"	"551_120517"	"498_120515"	"938_131101"	"456_120507"	"691_120605"	"152_120419"	"647_120529"	"285_120430"	"213_120425"	"950_131107"	"461_120514"	"386_120503"	"812_130702"	"405_120503"	"340_120501"	"274_120430"	"547_120516"	"951_131107"
"Q8WZ74"	4580.771405	4774.341908	4938.48841	5043.190907	4870.499805	5091.485002	4728.083936	4968.122554	4776.071464	4720.50969	4882.300117	4949.639204	4514.404366	4419.874362	4657.721215	4867.244108	4535.866955	4996.842364	4651.347903	4638.445973	5062.958397	5039.204429	4866.337197	4842.592227	4781.31531	4855.409588	4861.047428	4882.007527	4629.629128	5028.095276	4932.163068	5169.810078	4949.639204	4279.693053	4873.954186	4748.047562	4884.715262	4941.088123	5144.632466	5011.963807	5006.662979	5014.480865	4652.271558	4834.325218	4708.868027	4857.954759	4958.96035	5063.958235	4667.626344	5053.384106	4950.889086	4819.303713	4853.056856	4723.03166	4903.736398	5534.41617	4462.921948	4907.594334	4881.500841
"P11171"	7106.063683	7202.331253	9790.431262	8336.153975	8487.572248	8321.406324	8665.39592	9221.44168	8741.163786	8321.219269	7652.077917	8038.428753	8438.401606	6654.962445	8410.665642	8637.723294	30850.64898	7795.274235	9317.832117	8473.610203	8321.738158	7688.077238	8173.54455	7584.705693	8376.036709	10716.06392	7840.036652	8315.002533	8503.063387	8057.117203	6940.858313	9664.745591	8038.428753	7379.765499	8858.12217	9045.664771	7651.054357	8712.372708	7406.249297	8979.980563	7739.825097	7658.977504	8670.255084	8867.068798	7810.312236	8377.750811	8722.107597	8330.770128	8451.582307	9284.573335	8281.531497	8184.778304	7136.119379	7488.038923	10086.16549	8869.144761	9562.436384	7668.120467	7479.297
"P78362"	13920.82303	14463.17132	14293.87591	14413.29249	14539.06979	13213.56857	12797.53156	14005.73624	13879.25383	13122.05519	13773.39717	14604.52011	13206.18589	14803.17094	12783.94453	13541.04629	13666.06562	14579.91702	13928.08297	14462.52414	15740.36007	14072.59779	14105.95596	13385.10422	13498.99131	13562.2182	13266.09528	15134.61374	13611.65212	14615.49892	14855.84725	13613.43885	14604.52011	13751.47984	13681.71021	14275.75648	14522.85705	14175.51398	14024.33892	15115.16448	14349.16838	14187.38009	14122.03755	13135.04957	15066.13101	13999.09447	14353.37636	14861.66271	13745.10576	13422.89009	14077.86441	15356.7697	15164.12013	14434.40999	13321.29077	13977.92188	13846.00629	15469.37055	14732.50115
"Q9UQ80"	38040.58459	40196.66698	38196.21391	38873.36806	37765.13188	37082.99685	39511.20919	37642.35658	38740.17881	39132.67501	39141.53451	40845.21368	36020.31482	36986.04654	36951.13027	36823.29134	55244.62455	40201.39896	37347.20864	35579.64521	38642.24135	36363.94096	37625.24154	37722.80646	36482.47165	37769.05406	37329.22417	38564.71661	36320.64499	36683.35628	37864.37062	38765.03057	40845.21368	42631.90725	38085.42805	37685.43912	37387.12391	37726.08332	38756.10504	40517.6281	37373.72245	39811.16933	38000.37933	35443.40836	38281.77321	38096.73131	36889.18885	36895.59143	38035.98944	36781.74802	37242.24464	44196.57228	37291.23668	41415.59435	37895.67259	37872.34006	37915.82596	38330.91559	38611.82106
"P16104"	33685.29989	26052.24762	29410.02971	24859.97097	25556.6292	28277.04777	26888.83671	29871.14655	26058.65947	28521.55157	25535.92668	23682.41342	28363.89812	33926.32978	26927.39549	27375.67877	173110.9019	27549.78928	25402.34478	26220.47148	25973.82346	26760.34289	27817.44895	27620.41961	25711.16363	30750.80192	27079.2262	28863.34118	25477.26952	23905.85366	24598.03938	26018.97547	23682.41342	25874.86695	28808.9907	28364.34035	24429.7529	27639.9256	26936.87316	27988.58658	25789.36154	26032.13573	24985.52014	25946.24614	22474.06357	25850.09975	27464.08649	25167.7205	26317.6327	31346.22427	23408.49702	23632.40184	23845.7808	25614.71976	27263.53881	37104.86113	30453.99434	22652.54178	24745.40631
"Q12879"	8729.866835	9689.044532	10208.38133	9560.389217	9949.825014	9552.573948	9862.862993	9212.258745	9131.68895	9465.64265	9987.585588	9574.83716	9723.892297	8609.660058	9472.568711	9451.338641	6326.106886	9447.726821	9498.071194	10457.98377	9468.681495	9763.900983	9721.052203	8547.173055	9792.012749	9059.896216	9879.682432	9617.235753	9698.919567	10045.65499	9735.575335	9749.771632	9574.83716	13599.48848	8811.897678	8453.309729	9936.254968	9580.346058	9385.111151	9807.567241	9655.112085	9485.756506	9430.67285	9769.687365	8999.406872	9786.73682	8955.155239	10205.30551	9706.464828	9648.474124	10396.4134	10650.59244	10258.13428	9493.252471	9663.93931	9023.991031	8842.449805	9605.515213	9510.592238
"Q9UPN3-3"	384.286519	432.0860434	464.2211076	362.7152895	380.1108475	369.3261142	450.8839161	357.1309714	317.4331043	440.0703274	395.3431064	406.8589876	383.8081952	379.2914962	365.8839549	388.6742727	343.6257894	406.2914196	344.7997696	374.0552946	396.0080298	425.8072186	392.5796942	315.6100764	394.1233089	339.0286146	NA	337.3722685	400.0029468	309.6348395	373.8922509	417.9959082	406.8589876	417.8845719	355.101274	370.5638929	401.4880009	378.8399216	359.0871543	380.3763716	430.8587664	432.627781	388.9827384	385.4903131	446.465892	419.5969925	340.8328814	393.8639285	373.017083	340.7544726	426.5689312	753.8123425	411.8999587	394.1034519	434.7280145	308.2744908	379.2954269	389.0259901	377.6550935
"O43747"	25859.30521	28600.21941	25642.10093	27323.91392	26962.8916	24351.84137	28653.28434	25291.49997	24188.83619	26866.6024	29053.39665	25472.53373	28313.35554	27437.71836	25853.36453	25856.14935	24575.04575	27969.73472	26815.45387	25097.05717	26513.15073	27241.57799	28637.02162	27339.49168	30461.17098	25844.39072	28686.78522	27458.26395	27550.92119	27045.70107	24635.71812	26132.13824	25472.53373	26588.15931	28066.6902	26865.62226	28385.18716	27559.47717	26780.6608	28035.13036	29257.63713	28702.36791	27394.58391	23599.46058	30039.76206	27167.95527	23192.16549	27594.63542	27472.96931	27457.46524	27243.30238	28810.19452	28379.05246	27687.89025	28783.84177	27460.17874	27267.99191	28396.80457	27302.24349
"Q15735"	2096.311367	2504.993356	2616.948354	2347.047424	2539.073534	2570.151892	2262.664136	2455.601781	2517.124924	2498.045498	2435.421484	2306.359478	2269.285229	2110.974472	2669.145533	2500.921445	3448.134617	2418.715695	2421.570934	2508.348003	2482.627691	2515.023145	2395.873987	2459.703583	2673.748824	2215.16915	2421.002676	2323.328041	2621.215292	2472.892398	2650.500013	2671.434395	2306.359478	2481.966201	2428.942826	2276.652272	2467.226459	2482.240785	2537.722901	2099.443191	2481.610493	2721.039944	2507.725434	2451.519703	2462.631007	2509.457826	2484.655784	2691.900428	2399.210063	2334.200576	2363.798621	2173.695275	2141.666886	2350.519902	2484.429635	2562.40546	2286.13797	2610.08319	2501.305314
"Q9Y243"	14084.79231	13716.50546	12838.86009	13554.93466	13196.64444	13787.72785	13654.10842	13610.03318	12966.22763	13726.60171	13518.5532	13157.34518	13265.01584	13446.07691	11864.24011	13318.1597	11097.73556	13381.55554	12771.9526	14408.22894	13640.44193	13433.41	13649.24071	13748.15143	12354.87239	13435.68561	13398.94131	13574.85426	13503.49286	13421.43384	13217.4948	13500.24385	13157.34518	13866.43305	13409.08759	13997.22471	14131.09941	13600.30883	13691.28777	14210.42317	13810.27043	13488.19919	14041.77114	11751.8688	14321.31376	13261.62795	13784.92247	13534.28138	13911.18658	13247.40153	12955.01038	15802.09556	14445.61256	14125.27104	15418.32506	15557.28229	12723.39457	13859.7501	13862.04115
"Q10567-3"	1204.723258	1296.610508	1118.190638	1257.056962	1258.603135	1243.923303	1273.122144	1118.856589	1256.279189	1203.900086	1318.7144	1162.295171	1140.553702	1200.124053	1098.511149	1219.584205	1455.45053	1225.449617	1411.392629	1207.47151	1286.975426	1238.693851	1323.448579	1383.620334	1214.160269	1457.360083	1268.6668	1243.068083	1236.778339	1269.251862	1226.487532	1359.909903	1162.295171	948.4955069	1456.532008	1181.250909	1075.612328	1441.042313	1232.286708	1201.027546	1341.614659	1232.83035	1289.51942	1221.954487	1342.752165	1125.570279	1272.768969	1253.90997	1149.448654	1142.704156	1149.480144	1216.507219	1242.425356	1405.166506	1326.746813	1430.112321	1125.6977	1284.721962	1162.744531
"P61247"	29135.11508	28808.25357	27502.27792	29474.71345	29130.70363	27967.66878	28653.28925	30061.60809	28782.26612	29433.06271	29666.54266	29568.88452	27920.07482	27517.87652	25775.79004	28462.15263	28851.4331	29105.0264	28586.28162	25618.49514	29925.15058	29250.60638	29072.69243	28313.82132	28025.06577	28543.91696	27853.73147	29316.32103	29678.73999	28549.67643	30367.94371	29941.50705	29568.88452	33309.48209	28740.99753	28764.4842	28293.53725	28780.82659	28173.17944	28414.93411	28760.79582	30534.10344	29444.37382	28494.52921	28130.29219	28159.10725	29561.50086	29383.90227	30204.46853	28597.01732	28378.26289	32908.19977	28210.95344	30331.99368	28164.20904	31494.02555	28185.15723	30152.73423	29292.36085
"O60674"	467.235439	481.4535906	469.4355223	426.9144873	487.274153	518.2387366	NA	499.8169908	NA	496.2313893	505.8703541	634.3780388	542.4309754	525.8390054	612.9228275	510.3821806	443.2435435	380.876632	518.6769695	588.7983482	442.9257261	472.9579604	484.1797812	523.9868806	524.2587915	509.4474084	531.5212346	477.9027408	525.9764242	556.8429941	NA	481.5362025	634.3780388	541.1269287	500.697934	439.3124337	504.1058817	408.310167	453.4694276	465.8970033	488.9515199	NA	NA	NA	NA	579.4966764	488.5276644	486.8319504	480.361428	520.9845388	487.2324059	480.6770905	472.1590079	492.9779557	NA	520.3424171	503.844862	465.6754437	396.4300221
"Q96G61"	6567.444898	6650.322848	6106.138904	6360.229083	6738.311742	6296.723298	6314.435923	5895.978674	6656.251206	5947.720924	6334.628459	6894.881266	6259.653171	6278.285685	6569.620819	6124.465243	3857.540467	6965.502289	6419.626741	5867.760497	6612.336056	6257.524462	5967.819375	5895.127926	6713.955344	6189.936793	6311.304957	6184.505852	6213.725701	6242.932431	6335.557953	5651.496666	6894.881266	6144.580825	6349.817127	6365.243752	6514.691938	5639.796761	6225.923895	6530.343315	6577.030463	6929.606874	6407.07766	6833.638544	6943.158435	6194.232605	5930.607304	6366.769926	6171.211664	5562.264722	6712.103475	6244.686123	6852.966644	6344.959214	6127.7379	5390.143423	6351.809768	6190.79633	6241.22576
"P61254"	11876.05936	11671.78053	11223.04413	11588.43491	12704.1234	11829.70464	11913.65815	11410.95308	12034.78535	11580.13396	12755.78524	12681.24806	11644.94044	12105.53159	11114.05789	11819.64735	9769.934732	11287.43868	11578.14082	10783.15769	13438.54499	11753.5351	11464.58157	11722.92625	11917.47344	11799.52132	11184.19574	12019.37186	11759.79463	11960.4721	11965.80378	12493.30095	12681.24806	10521.16534	11738.14033	11747.2879	11719.69267	11731.30123	11618.05124	11567.60732	11769.22492	11159.82364	11850.8075	12409.03929	12601.28018	11792.35655	10919.62502	12590.77181	11848.68005	11848.44071	11678.83401	14260.22905	11549.5501	12727.10042	12675.0298	12964.02636	11878.7801	12351.93379	12553.01524
"Q8N8S7-2"	1662.589513	1553.467815	1683.765463	1842.420371	1598.965058	NA	NA	1507.941325	NA	1672.520182	1747.787983	1613.022791	1634.629042	1783.434329	1321.780153	1611.640749	1450.172695	1485.75447	1611.932597	1565.496122	1607.917179	1618.663004	1686.20388	1849.152989	1401.533989	1594.981043	1506.927278	1593.022396	1582.475253	1649.725181	NA	1712.111481	1613.022791	1614.560053	1571.569486	1559.505491	1851.336357	1640.074411	1624.271952	1490.496525	1773.000551	NA	1640.130662	NA	1430.228505	1497.771398	1891.427551	1660.78349	1757.270109	1634.168741	1520.869476	1852.706593	1677.519933	1595.779896	NA	1661.64541	1680.434061	1725.487268	1700.691218
"P15374"	4826.707699	4834.81808	4839.174338	4962.478641	4633.438727	2977.885753	4767.452162	4998.077969	5048.667876	5097.100757	4865.83097	4652.64965	4988.225334	4880.449886	5602.459569	4941.745973	6337.02954	3893.538924	4316.047887	5933.011709	4536.774913	4468.256098	5061.470169	5264.824212	4840.278055	4606.106769	4217.298413	4659.716478	4904.72571	4908.746304	7034.568501	4652.561261	4652.64965	5364.621603	4808.963683	5213.029234	5176.135222	4612.234775	5053.331023	5258.951043	4966.779585	4995.086508	5264.052462	4966.56139	5244.02698	4904.623439	4371.717514	4762.564139	4858.659784	4220.837619	4885.091706	4968.117498	5317.099508	4907.279686	4709.32723	5069.373675	5131.549321	5286.457763	4935.408857
"Q16849"	7759.008885	10312.10108	9581.530699	9573.054289	9462.959222	11142.32251	10608.68201	7447.217984	9374.693571	8675.26625	9273.844858	9513.214348	9590.202358	9312.28951	9788.407984	9136.551429	5293.696572	9458.22	9163.745313	8949.725908	10644.42472	8535.159858	8615.070886	7801.497352	9935.392457	9425.025632	9605.490719	10265.8371	9151.483883	9032.322207	9002.316352	9047.163831	9513.214348	10163.555	8597.196444	9006.165762	9257.911998	8573.741926	8176.737611	9858.819839	9245.8678	9290.054506	9131.39392	11214.5014	11245.06226	9276.151536	9377.578051	9696.285507	8755.593108	9228.1157	10309.29722	9327.480884	8990.04533	8894.135603	9437.599086	6616.046129	10340.91668	8893.691819	9541.391182
"Q6JBY9"	2374.823894	2093.660535	2144.929729	2396.703281	2077.814622	2408.040501	1924.245413	2111.124502	1885.552337	2067.260923	1815.457722	2328.114637	2229.859045	1965.528842	2154.109931	2098.957093	1381.482657	2221.230832	2175.262167	2524.507348	2080.900326	2035.687462	2161.349554	2110.928711	2004.420551	2281.423515	2046.485152	2422.363912	2038.493928	2367.936338	2430.634594	1947.539751	2328.114637	2491.861148	2096.066084	2222.481272	1928.670977	2118.929729	2105.207763	2296.761559	1971.82513	1839.936815	1982.775344	2215.204338	2482.790892	2091.797545	2788.558189	2150.998672	1772.167254	1823.702984	2271.037137	2001.865536	2338.978839	2658.464502	1954.327639	1995.023229	2414.825311	2393.340364	2122.49814
"Q8WWI5-3"	20823.63159	10544.17137	12036.11841	9185.468495	9290.181499	11415.83417	10920.38664	18801.01585	10853.5052	13067.84426	11555.82527	9718.189475	11893.22888	22357.22982	11796.94606	12396.67014	9311.199297	12433.67014	10360.07632	12476.02021	11289.10143	11170.38211	11566.71543	21654.03112	10687.04738	15537.92423	9784.240559	14353.72297	13177.0791	9993.392075	10575.95018	11531.79869	9718.189475	11460.08529	15158.77886	18168.48127	11369.8635	14456.60196	13961.14969	14112.66197	10854.23672	9499.158876	13401.17391	8752.259256	10840.17071	12409.02978	11526.6084	10998.29872	16059.73852	14771.83324	9623.404801	9858.622629	10886.91212	12911.15676	15131.32359	26769.58469	10989.34806	12181.57078	10856.26812
"Q8NHV4"	379.4553874	NA	NA	224.9171786	NA	NA	NA	328.0844798	NA	355.1261586	328.7512039	NA	NA	296.6273506	292.7805835	368.0391558	189.9231645	NA	361.0578397	NA	274.4305192	NA	NA	521.730914	225.6149629	348.6412904	NA	182.3123823	421.8478736	449.3439243	NA	445.9167124	NA	159.6361003	335.7331043	292.285074	NA	282.2656661	202.3338952	NA	303.680814	NA	NA	NA	NA	338.8453598	342.7210828	395.8577891	290.3661168	330.4367868	317.2194457	262.3243239	308.7969288	NA	NA	336.1921125	NA	410.2795315	343.4648376
"Q9P1U1"	13940.98843	16090.79024	14781.40606	17139.0408	16029.43819	15767.87752	15710.24414	12804.49923	16249.26292	14911.89449	16233.71464	15594.91977	15469.91062	15957.53242	14628.96973	15629.17043	10190.21575	14699.20689	15315.61338	15828.24765	16439.42245	15717.41662	14953.54038	14407.90937	16697.6116	13980.07469	16793.81501	14483.25254	14603.32516	16055.45291	17390.35203	14906.10802	15594.91977	22977.74777	13652.66177	15039.19062	17097.59616	15553.52785	15839.82356	17310.43735	16748.21686	18702.44564	15238.95947	15855.54643	18297.58447	15085.00996	13988.82061	15646.86611	14857.5799	14402.22398	17273.18219	17912.5554	19200.75278	16095.14553	14815.07126	13867.71031	15113.75235	16840.01868	16101.18717
"Q9HC98"	688.6085591	684.0284769	748.8548324	765.6312554	631.4345395	645.5794237	NA	667.7719303	NA	735.3829094	666.352903	613.9673059	663.0104532	588.6616648	550.1723387	640.465015	752.2374393	667.6804786	773.4115341	722.0492948	629.4447685	738.9682435	759.1540326	721.9439325	582.9085392	659.843496	623.0551625	677.7944935	789.6129281	685.835198	NA	628.7377673	613.9673059	588.5355353	709.1489439	656.2656349	641.9546269	665.727268	767.0784635	619.8899386	680.666994	NA	669.8516101	NA	615.1503004	684.0850169	771.6698809	658.9448543	661.2535709	629.874532	678.3597502	606.5170832	667.7792152	NA	349.7472595	663.6876051	634.1145017	627.0083415	654.8501289
"Q6T4P5"	153.3360411	198.1698956	NA	150.0691586	171.1700194	NA	NA	126.3759685	NA	117.496041	134.6805106	172.6741998	203.6042482	149.631508	209.4092281	NA	135.8854885	142.6061564	197.3768439	NA	195.6857316	166.8414923	153.9031462	177.4080949	148.6902548	150.3455669	NA	156.1463712	157.6443771	NA	NA	152.7627932	172.6741998	132.9196382	182.6972258	132.1867336	162.0441491	164.8389261	161.9913844	161.4784248	158.9130933	NA	NA	NA	NA	167.5283611	184.9601399	174.5242556	NA	141.9832718	NA	122.0415079	168.199032	NA	NA	120.933542	142.4566182	164.8898451	NA
"Q92600"	2341.058882	2377.927205	2369.124666	2386.451851	2644.771459	2272.365982	2463.898555	2343.639209	2425.308376	2507.998864	2411.993986	2340.621459	2384.919048	2452.22595	2343.686137	2420.651486	3363.740849	2618.740827	2407.700596	2298.632889	2504.451944	2517.982147	2510.631565	2458.984672	2631.746706	2806.364273	2488.882565	2509.095113	2532.849455	2509.879122	2669.569179	2421.569504	2340.621459	2400.964856	2272.237755	2379.872319	2467.194184	2460.75782	2514.132299	2567.914308	2511.369688	2422.918038	2090.233113	2856.212546	2285.937893	2439.608844	2496.013365	2426.236951	2713.755885	2549.913135	2475.866448	2453.441395	2220.310118	2398.74791	2464.6479	2517.107046	2449.341994	2491.079659	2390.555061
"Q9BTX1"	386.0967165	352.1806489	371.2448919	373.8377861	324.6828133	NA	348.9965305	414.5521653	NA	388.7137615	366.5066338	331.5320502	403.7896134	445.0416575	398.4518843	376.0729982	621.1395081	322.8110389	359.8720257	NA	384.3173635	367.8227744	309.0110568	389.6046493	351.6384318	420.3929743	406.7827971	375.0574658	426.9152296	374.8757918	373.6159415	374.2334004	331.5320502	355.4714133	353.3798564	355.8736932	368.3068035	373.9663378	383.7778933	369.4844064	341.801302	NA	312.5162022	NA	359.5539329	385.9714771	359.6414006	366.8038518	379.3533982	395.9571912	315.2072392	341.1368181	350.2260944	374.5792236	NA	405.7304599	411.7137244	370.8857576	NA
"Q02487"	1011.665455	1178.239548	1486.068419	1039.443419	NA	NA	NA	1046.886159	NA	1341.820782	1066.845946	1141.509836	NA	2230.050348	1194.318481	1156.815049	4457.520143	1414.063234	1062.334811	1054.969273	1073.663976	780.8717256	1145.506458	1713.986773	1011.121833	2715.022477	NA	1119.323175	1104.213792	983.0798293	NA	1107.569508	1141.509836	1104.290605	1223.27796	1899.43318	NA	1210.702951	1606.326645	2013.86532	1160.872199	NA	993.3571131	NA	896.0427097	1376.380863	1805.299732	885.0856548	1658.507514	1764.71658	1099.630178	978.7219472	992.7853836	1094.975855	NA	1872.444774	1972.008545	923.1012796	1040.537723
"Q02040"	554.0381427	423.5310596	455.7984776	405.8957423	449.012478	NA	NA	453.5485606	NA	337.3336433	449.8197369	382.3593305	424.5362483	429.8482556	486.8912809	NA	970.9193484	408.2172984	393.1101009	580.6019747	402.8785446	483.9928923	NA	408.5846552	449.19619	428.1072571	478.4936815	437.0208872	440.8548291	NA	NA	467.7257258	382.3593305	391.9643414	422.4470942	411.3589849	453.5885739	426.4775407	485.7356928	410.003658	427.2829822	NA	428.4540725	NA	406.3159993	420.2315738	217.0148171	442.7858219	425.037541	417.7606722	415.7147041	484.1649695	456.4191846	443.0217599	NA	375.1800834	429.2203924	440.1664118	422.6586493
