Var1	Var2	formulas	Var4	ADpresence	c1	c2	c3	NCIpresence	ADperc	NCIperc	presenceRatio
MAR06201		HCO3-[c] + prostaglandin F2alpha[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin F2alpha[c] + S-glutathionyl-ethacrynic acid[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06208		glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin H2[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin H2[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06209		HCO3-[c] + prostaglandin H2[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin H2[c] + S-glutathionyl-2-4-dinitrobenzene[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06210		HCO3-[c] + prostaglandin H2[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin H2[c] + S-glutathionyl-ethacrynic acid[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06242		2 Na+[e] + noradrenaline[e] => 2 Na+[c] + noradrenaline[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06355		adenosine[e] + 2 Na+[e] => adenosine[c] + 2 Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06356		2 Na+[e] + thymidine[e] => 2 Na+[c] + thymidine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06357		inosine[e] + 2 Na+[e] => inosine[c] + 2 Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06358		2 Na+[e] + uridine[e] => 2 Na+[c] + uridine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06359		deoxyguanosine[e] + 2 Na+[e] => deoxyguanosine[c] + 2 Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06360		guanosine[e] + 2 Na+[e] => guanosine[c] + 2 Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06361		cytidine[e] + 2 Na+[e] => cytidine[c] + 2 Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06362		deoxyuridine[e] + 2 Na+[e] => deoxyuridine[c] + 2 Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06363		deoxyadenosine[e] + 2 Na+[e] => deoxyadenosine[c] + 2 Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06365		deoxyinosine[e] + 2 Na+[e] => deoxyinosine[c] + 2 Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06505		riboflavin[c] <=> riboflavin[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06733		dopamine[e] + 2 Na+[e] => dopamine[c] + 2 Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06991		nitrite[c] <=> nitrite[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07173		disialyl-T antigen[c] <=> disialyl-T antigen[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07184		sialyl-Tn antigen[c] <=> sialyl-Tn antigen[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07253		xylitol[c] <=> xylitol[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07608		2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[c] <=> 2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07609		1-organyl-2-lyso-sn-glycero-3-phosphocholine[c] <=> 1-organyl-2-lyso-sn-glycero-3-phosphocholine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07681		3 acetylcholine[c] + 2 ATP[c] + 2 H2O[c] => 3 acetylcholine[e] + 2 ADP[c] + 2 H+[c] + 2 Pi[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07700		3 Na+[e] + sulfate[e] => 3 Na+[c] + sulfate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07734		choline[e] + Na+[e] => choline[c] + Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07774		NAD+[c] => NAD+[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07781		ADP[c] => ADP[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07787		CTP[c] => CTP[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07903		malonate[c] <=> malonate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07961		6beta-hydroxytestosterone[c] <=> 6beta-hydroxytestosterone[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07979		testosterone sulfate[c] <=> testosterone sulfate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08007		(24R)-24,25-dihydroxycalciol[c] => (24R)-24,25-dihydroxycalciol[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08010		calcidiol[c] <=> calcidiol[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08015		vitamin D3[c] => vitamin D3[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08023		[protein]-L-lysine[c] <=> [protein]-L-lysine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08031		debrisoquin[c] <=> debrisoquin[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08033		4-hydroxy-debrisoquine[c] <=> 4-hydroxy-debrisoquine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08042		antipyrine[c] <=> antipyrine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08044		edaravone[c] <=> edaravone[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08045		omeprazole[c] <=> omeprazole[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08047		5-hydroxy-omeprazole[c] <=> 5-hydroxy-omeprazole[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08051		tolbutamide[c] <=> tolbutamide[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08053		4-hydroxy-tolbutamide[c] <=> 4-hydroxy-tolbutamide[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08079		2-methylcitrate[c] <=> 2-methylcitrate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08104		5-alpha-dihydrotestosterone[c] <=> 5-alpha-dihydrotestosterone[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08154		gal-glcnac-gal-globoside[c] <=> gal-glcnac-gal-globoside[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08214		digalactosylceramidesulfate[c] <=> digalactosylceramidesulfate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08240		sphinganine-1-phosphate[c] <=> sphinganine-1-phosphate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08253		galgalgalthcrm heparan sulfate[c] <=> galgalgalthcrm heparan sulfate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08300		galfucgalacglcgal14acglcgalgluside heparan sulfate[c] <=> galfucgalacglcgal14acglcgalgluside heparan sulfate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08343		L-arabitol[c] => L-arabitol[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08408		H2O2[c] <=> H2O2[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08420		2,6-dimethylheptanoyl-carnitine[c] <=> 2,6-dimethylheptanoyl-carnitine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08520		1-alkyl-2-lysoglycerol-3-phosphocholine[c] <=> 1-alkyl-2-lysoglycerol-3-phosphocholine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08551		HCO3-[c] + leukotriene C4[e] => HCO3-[e] + leukotriene C4[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08595		limonene[c] <=> limonene[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08597		(-)-trans-carveol[c] <=> (-)-trans-carveol[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08599		perillyl alcohol[c] <=> perillyl alcohol[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08600		(+)-alpha-pinene[c] <=> (+)-alpha-pinene[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08602		alpha-pinene-oxide[c] <=> alpha-pinene-oxide[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08618		ascorbate[c] <=> ascorbate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08629		arginine[e] + Na+[e] => arginine[c] + Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08632		bilirubin-monoglucuronoside[e] + HCO3-[c] => bilirubin-monoglucuronoside[c] + HCO3-[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08635		bilirubin[e] + HCO3-[c] => bilirubin[c] + HCO3-[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08714		retinoyl-glucuronide[c] => retinoyl-glucuronide[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08718		13-cis-retinoyl-glucuronide[c] => 13-cis-retinoyl-glucuronide[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08720		fatty acid pool[c] => fatty acid pool[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08721		retinoate[c] <=> retinoate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08797		phenylacetylglutamine[c] <=> phenylacetylglutamine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08798	Transport of phenylacetylglycine	phenylacetylglycine[c] <=> phenylacetylglycine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08849		3,5,3-triiodothyronine-4-sulfate[c] => 3,5,3-triiodothyronine-4-sulfate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08852		testosterone[c] <=> testosterone[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08853		3 Na+[e] + thiosulfate[e] => 3 Na+[c] + thiosulfate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08866		19-hydroxytestosterone[c] <=> 19-hydroxytestosterone[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08869		aflatoxin B1-exo-8,9-epoxide[c] <=> aflatoxin B1-exo-8,9-epoxide[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08870		estradiol-17beta[c] <=> estradiol-17beta[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08878		globoside[c] <=> globoside[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08893		glycerate[c] => glycerate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08901		GQ1b[c] <=> GQ1b[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08903		GT1a[c] <=> GT1a[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08913		lactose[g] => lactose[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08922		2 ATP[c] + 2 H2O[c] + 3 L-metanephrine[c] => 2 ADP[c] + 2 H+[c] + 3 L-metanephrine[e] + 2 Pi[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08923		ATP[c] + H2O[c] + phylloquinone[e] => ADP[c] + H+[c] + phylloquinone[c] + Pi[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08927		(1R,2S)-naphthalene 1,2-oxide[c] <=> (1R,2S)-naphthalene 1,2-oxide[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09175		itaconate[c] <=> itaconate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09176		estriol[c] <=> estriol[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09193		agmatine[c] <=> agmatine[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09610		Na+[e] + succinate[e] => Na+[c] + succinate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09612		Na+[e] + serotonin[e] => Na+[c] + serotonin[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09614		dopamine[e] + Na+[e] => dopamine[c] + Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09615		Na+[e] + noradrenaline[e] => Na+[c] + noradrenaline[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09620		chloride[e] + choline[e] + Na+[e] => chloride[c] + choline[c] + Na+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09621		Na+[e] + sulfotaurolithocholate[e] => Na+[c] + sulfotaurolithocholate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09622		L-lactate[c] + urate[e] => L-lactate[e] + urate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09638		4-aminobutanal[c] <=> 4-aminobutanal[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09640		LacCer pool[c] <=> LacCer pool[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09650		coproporphyrin III[c] <=> coproporphyrin III[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09655		glcnac-alpha-1,4-core 2[c] <=> glcnac-alpha-1,4-core 2[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09660		core 5[c] <=> core 5[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09661		core 7[c] <=> core 7[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09662		core 8[c] <=> core 8[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09728		glycogen[c] <=> glycogen[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09737		aspartate[c] => aspartate[e]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR00157		butyryl-CoA[c] => butyryl-CoA[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR01915		cholesterol[c] <=> cholesterol[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02008		11-deoxycorticosterone[c] => 11-deoxycorticosterone[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02012		aldosterone[m] => aldosterone[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR03949		malate[m] + OAA[c] => malate[c] + OAA[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04684		phenylacetaldehyde[c] + H+[i] => H+[m] + phenylacetaldehyde[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04738		2-aminoadipate 6-semialdehyde[c] + L-2-aminoadipate[m] <=> 2-aminoadipate 6-semialdehyde[m] + L-2-aminoadipate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04850		dUMP[m] => dUMP[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04963		glutamate[m] + proline[c] => glutamate[c] + proline[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04957		citrate[m] => citrate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05099		tyrosine[c] + H+[i] => H+[m] + tyrosine[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05101		glutamine[c] + H+[i] => glutamine[m] + H+[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05102		glutamine[m] + H+[i] => glutamine[c] + H+[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05107		isoleucine[c] + H+[i] => H+[m] + isoleucine[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05109		leucine[c] + H+[i] => H+[m] + leucine[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05117		threonine[c] => threonine[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05118		valine[c] + H+[i] => H+[m] + valine[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05125		proline[c] + H+[i] => H+[m] + proline[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05126		proline[m] + H+[i] => H+[m] + proline[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05361		propanoyl-CoA[c] <=> propanoyl-CoA[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05426		acetoacetate[c] + pyruvate[m] <=> acetoacetate[m] + pyruvate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06513		FAD[m] + FADH2[c] <=> FAD[c] + FADH2[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07914		10-formyl-THF-glu(5)[m] => 10-formyl-THF-glu(5)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07917		10-formyl-THF-glu(6)[m] => 10-formyl-THF-glu(6)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08009		calcidiol[c] <=> calcidiol[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08099		4-methyl-2-oxopentanoate[c] + H+[c] => 4-methyl-2-oxopentanoate[m] + H+[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08120		pentaglutamyl-folate(THF)[m] => pentaglutamyl-folate(THF)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08122		hexaglutamyl-folate(DHF)[m] => hexaglutamyl-folate(DHF)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08124		hexaglutamyl-folate(THF)[m] => hexaglutamyl-folate(THF)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08528		PE-LD pool[c] <=> PE-LD pool[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08657		choline[c] <=> choline[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08680		corticosterone[c] <=> corticosterone[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08891		sn-glycerol-3-phosphate[c] => sn-glycerol-3-phosphate[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09174		itaconate[c] <=> itaconate[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09194		agmatine[c] <=> agmatine[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR03848		glycine[c] <=> glycine[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04647		xanthine[c] <=> xanthine[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05346		PPi[c] <=> PPi[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07705		glycolate[c] => glycolate[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08016		lysine[c] => lysine[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08754		hypoxanthine[c] => hypoxanthine[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08860		urate[x] => urate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04274		deamido-NAD[c] <=> deamido-NAD[n]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08361		choline[c] <=> choline[n]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08363		acetylcholine[c] <=> acetylcholine[n]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08447		cytidine[c] <=> cytidine[n]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08862		uridine[c] <=> uridine[n]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08868		deoxyuridine[c] <=> deoxyuridine[n]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR00791		D-galactosyl-N-acylsphingosine[c] <=> D-galactosyl-N-acylsphingosine[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR00796		SM pool[c] <=> SM pool[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR00802		globotriaosylceramide[c] <=> globotriaosylceramide[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05230		LPL[c] => LPL[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07199		[protein]-L-serine[c] <=> [protein]-L-serine[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07283		[protein]-L-asparagine[c] <=> [protein]-L-asparagine[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07470		UDP-N-acetyl-D-galactosamine[c] <=> UDP-N-acetyl-D-galactosamine[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07907		de-Fuc form of PA6[e] => de-Fuc form of PA6[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07915		10-formyl-THF-glu(5)[c] => 10-formyl-THF-glu(5)[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07918		10-formyl-THF-glu(6)[c] => 10-formyl-THF-glu(6)[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08118		pentaglutamyl-folate(DHF)[c] => pentaglutamyl-folate(DHF)[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08119		pentaglutamyl-folate(THF)[c] => pentaglutamyl-folate(THF)[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08121		hexaglutamyl-folate(DHF)[c] => hexaglutamyl-folate(DHF)[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08123		hexaglutamyl-folate(THF)[c] => hexaglutamyl-folate(THF)[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08196		beta-GalNAc-globoside[c] <=> beta-GalNAc-globoside[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08203		globoside[c] <=> globoside[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08588		maltose[c] <=> maltose[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08763		lactose[c] <=> lactose[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08858		UDP[c] <=> UDP[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR03597		cholesterol-ester pool[l] => cholesterol-ester pool[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04961		N-acetylglucosamine[l] <=> N-acetylglucosamine[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05249		SM pool[l] => SM pool[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05251		PC-LD pool[l] => PC-LD pool[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04955		disialyl-T antigen[g] => disialyl-T antigen[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07331		GMP[c] <=> GMP[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07431		[protein]-L-serine[c] <=> [protein]-L-serine[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07437		sialyl-Tn antigen[g] => sialyl-Tn antigen[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08153		gal-glcnac-gal-globoside[c] <=> gal-glcnac-gal-globoside[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08193		N-acetylgalactosamine[c] <=> N-acetylgalactosamine[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08195		beta-GalNAc-globoside[c] <=> beta-GalNAc-globoside[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08205		D-galactosyl-N-acylsphingosine[c] <=> D-galactosyl-N-acylsphingosine[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08215		digalactosylceramide[c] <=> digalactosylceramide[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08241		SM pool[c] <=> SM pool[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08252		galgalgalthcrm heparan sulfate[c] <=> galgalgalthcrm heparan sulfate[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08299		galfucgalacglcgal14acglcgalgluside heparan sulfate[c] <=> galfucgalacglcgal14acglcgalgluside heparan sulfate[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09668		glcnac-alpha-1,4-core 2[g] <=> glcnac-alpha-1,4-core 2[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09669		core 5[g] <=> core 5[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09670		core 7[g] <=> core 7[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09671		core 8[g] <=> core 8[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR00467		PI pool[c] <=> PI pool[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR00771		SM pool[c] <=> SM pool[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR01311		prostaglandin H2[c] <=> prostaglandin H2[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR01937		pregnenolone[c] <=> pregnenolone[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02039		estrone[c] <=> estrone[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04123		UDP-glucuronate[c] <=> UDP-glucuronate[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04860		inositol[c] => inositol[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04878		UDP-glucose[c] <=> UDP-glucose[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04883		H2O[c] <=> H2O[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR04960		N-acetylglucosamine[c] <=> N-acetylglucosamine[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05203		apoB100[c] => apoB100[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05205		apoA1[c] => apoA1[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05211		apoE[c] => apoE[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
